Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

10:59:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:38 PM    6    1.42    0.00   14.11    0.00    0.00    8.63    0.00   32.79    0.00   43.05
11:01:38 PM    7    0.80    0.00   15.26    0.00    0.00   16.57    0.00   14.06    0.00   53.31

11:01:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:48 PM  all    1.17    0.00   14.34    0.05    0.00    8.80    0.00   28.19    0.00   47.45
11:01:48 PM    0    1.41    0.00   12.71    0.00    0.00    5.15    0.00   29.77    0.00   50.96
11:01:48 PM    1    1.00    0.00   13.20    0.00    0.00    8.60    0.00   15.80    0.00   61.40
11:01:48 PM    2    1.40    0.00   12.81    0.20    0.00    2.90    0.00   34.13    0.00   48.55
11:01:48 PM    3    0.70    0.00   15.03    0.20    0.00   10.92    0.00   18.24    0.00   54.91
11:01:48 PM    4    1.41    0.00   16.72    0.00    0.00   12.59    0.00   39.07    0.00   30.21
11:01:48 PM    5    1.30    0.00   13.43    0.00    0.00    7.21    0.00   35.97    0.00   42.08
11:01:48 PM    6    1.61    0.00   12.36    0.00    0.00    4.92    0.00   41.91    0.00   39.20
11:01:48 PM    7    0.60    0.00   18.63    0.00    0.00   18.23    0.00   10.47    0.00   52.06

11:01:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:58 PM  all    1.09    0.00   13.75    0.00    0.00    8.50    0.00   25.84    0.00   50.81
11:01:58 PM    0    0.61    0.00   14.43    0.00    0.00   11.30    0.00   12.11    0.00   61.55
11:01:58 PM    1    1.11    0.00   15.24    0.00    0.00   10.49    0.00   19.07    0.00   54.09
11:01:58 PM    2    0.80    0.00   12.04    0.00    0.00    7.12    0.00   18.86    0.00   61.18
11:01:58 PM    3    1.10    0.00   12.75    0.00    0.00    6.93    0.00   19.18    0.00   60.04
11:01:58 PM    4    1.01    0.00   14.31    0.00    0.00    9.48    0.00   25.40    0.00   49.80
11:01:58 PM    5    1.21    0.00   16.41    0.00    0.00   12.08    0.00   39.58    0.00   30.72
11:01:58 PM    6    1.32    0.00   12.65    0.00    0.00    6.38    0.00   25.10    0.00   54.55
11:01:58 PM    7    1.40    0.00   12.14    0.00    0.00    4.21    0.00   47.54    0.00   34.70

11:01:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:02:08 PM  all    1.19    0.00   14.39    0.00    0.00    8.91    0.00   26.64    0.00   48.86
11:02:08 PM    0    0.91    0.00   18.03    0.00    0.00   16.82    0.00   18.13    0.00   46.12
11:02:08 PM    1    1.10    0.00   11.23    0.00    0.00    4.21    0.00   23.37    0.00   60.08
11:02:08 PM    2    1.00    0.00   15.48    0.00    0.00   10.09    0.00   23.38    0.00   50.05
11:02:08 PM    3    1.00    0.00   11.38    0.00    0.00    4.39    0.00   17.66    0.00   65.57
11:02:08 PM    4    2.00    0.00   16.63    0.00    0.00    9.62    0.00   38.58    0.00   33.17
11:02:08 PM    5    1.71    0.00   10.26    0.00    0.00    3.42    0.00   48.29    0.00   36.32
11:02:08 PM    6    0.90    0.00   19.60    0.00    0.00   18.59    0.00   15.38    0.00   45.53
11:02:08 PM    7    1.21    0.00   12.37    0.00    0.00    4.33    0.00   28.17    0.00   53.92

11:02:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:02:18 PM  all    1.26    0.00   13.69    0.00    0.00    8.22    0.00   26.08    0.00   50.76
11:02:18 PM    0    1.21    0.00   10.57    0.00    0.00    3.12    0.00   26.59    0.00   58.51
11:02:18 PM    1    1.11    0.00   13.38    0.00    0.00    8.35    0.00   14.79    0.00   62.37
11:02:18 PM    2    1.11    0.00   15.71    0.00    0.00   13.60    0.00   16.82    0.00   52.77
11:02:18 PM    3    0.90    0.00   11.82    0.00    0.00    5.51    0.00   22.95    0.00   58.82
11:02:18 PM    4    1.20    0.00   12.35    0.00    0.00    6.73    0.00   36.95    0.00   42.77
11:02:18 PM    5    1.52    0.00   15.45    0.00    0.00    8.69    0.00   30.00    0.00   44.34
11:02:18 PM    6    1.70    0.00   14.13    0.00    0.00    7.41    0.00   42.48    0.00   34.27
11:02:18 PM    7    1.01    0.00   16.20    0.00    0.00   12.27    0.00   18.21    0.00   52.31

11:02:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:02:28 PM  all    1.18    0.00   13.99    0.06    0.00    8.82    0.00   26.47    0.00   49.47
11:02:28 PM    0    1.21    0.00   11.67    0.00    0.00    4.93    0.00   21.43    0.00   60.76
11:02:28 PM    1    1.41    0.00   12.22    0.00    0.00    6.77    0.00   26.26    0.00   53.33
11:02:28 PM    2    0.91    0.00   13.65    0.00    0.00   11.12    0.00   21.94    0.00   52.38
11:02:28 PM    3    0.90    0.00   12.66    0.00    0.00    5.08    0.00   17.05    0.00   64.31
11:02:28 PM    4    1.71    0.00   16.25    0.40    0.00    9.03    0.00   44.43    0.00   28.18
11:02:28 PM    5    1.51    0.00   13.17    0.00    0.00    4.22    0.00   45.63    0.00   35.48
11:02:28 PM    6    1.21    0.00   17.52    0.00    0.00   17.62    0.00   25.18    0.00   38.47
11:02:28 PM    7    0.80    0.00   14.89    0.00    0.00   11.77    0.00    9.86    0.00   62.68

11:02:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:02:38 PM  all    1.21    0.00   14.02    0.01    0.00    8.63    0.00   26.33    0.00   49.81
11:02:38 PM    0    1.20    0.00   15.16    0.20    0.00    8.73    0.00   17.37    0.00   57.33
11:02:38 PM    1    1.20    0.00   12.85    0.00    0.00    5.02    0.00   19.88    0.00   61.04
11:02:38 PM    2    1.51    0.00   15.51    0.00    0.00    8.76    0.00   28.80    0.00   45.42
11:02:38 PM    3    0.80    0.00   12.21    0.00    0.00    9.11    0.00   15.42    0.00   62.46
11:02:38 PM    4    1.31    0.00   16.25    0.00    0.00   13.42    0.00   19.17    0.00   49.85
11:02:38 PM    5    1.11    0.00   14.14    0.00    0.00    7.68    0.00   29.39    0.00   47.68
11:02:38 PM    6    0.80    0.00   14.73    0.00    0.00   14.03    0.00   30.76    0.00   39.68
11:02:38 PM    7    1.60    0.00   11.23    0.00    0.00    2.31    0.00   49.75    0.00   35.11

11:02:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:02:48 PM  all    1.23    0.00   14.28    0.00    0.00    8.76    0.00   26.43    0.00   49.29
11:02:48 PM    0    1.11    0.00   11.76    0.00    0.00    4.62    0.00   12.16    0.00   70.35
11:02:48 PM    1    1.01    0.00   12.56    0.00    0.00    6.63    0.00   15.18    0.00   64.62
11:02:48 PM    2    1.40    0.00   12.14    0.00    0.00    5.82    0.00   25.28    0.00   55.37
11:02:48 PM    3    1.42    0.00   14.76    0.00    0.00    7.58    0.00   29.02    0.00   47.22
11:02:48 PM    4    1.20    0.00   12.84    0.00    0.00    5.02    0.00   30.79    0.00   50.15
11:02:48 PM    5    1.61    0.00   12.80    0.00    0.00    6.05    0.00   51.81    0.00   27.72
11:02:48 PM    6    1.21    0.00   16.31    0.00    0.00   13.49    0.00   21.45    0.00   47.53
11:02:48 PM    7    1.10    0.00   21.06    0.00    0.00   20.96    0.00   25.68    0.00   31.19

11:02:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:02:58 PM  all    1.14    0.00   14.05    0.03    0.00    8.75    0.00   26.52    0.00   49.51
11:02:58 PM    0    0.90    0.00   14.46    0.00    0.00    8.63    0.00   17.47    0.00   58.53
11:02:58 PM    1    1.20    0.00   12.90    0.20    0.00    7.40    0.00   22.50    0.00   55.80
11:02:58 PM    2    0.91    0.00   11.19    0.00    0.00    4.84    0.00   27.72    0.00   55.34
11:02:58 PM    3    1.21    0.00   14.08    0.00    0.00    7.44    0.00   21.83    0.00   55.43
11:02:58 PM    4    1.31    0.00   13.51    0.00    0.00    6.45    0.00   25.91    0.00   52.82
11:02:58 PM    5    0.60    0.00   18.91    0.00    0.00   22.03    0.00   10.06    0.00   48.39
11:02:58 PM    6    1.41    0.00   12.75    0.00    0.00    5.72    0.00   53.01    0.00   27.11
11:02:58 PM    7    1.31    0.00   14.73    0.00    0.00    7.67    0.00   33.80    0.00   42.48

11:02:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:03:08 PM  all    1.18    0.00   14.06    0.00    0.00    8.78    0.00   25.04    0.00   50.94
11:03:08 PM    0    1.41    0.00   13.71    0.00    0.00    5.65    0.00   16.03    0.00   63.21
11:03:08 PM    1    1.11    0.00   12.79    0.00    0.00    5.84    0.00   21.25    0.00   59.01
11:03:08 PM    2    0.90    0.00   11.65    0.00    0.00    5.82    0.00   16.27    0.00   65.36
11:03:08 PM    3    1.31    0.00   11.81    0.00    0.00    6.66    0.00   20.38    0.00   59.84
11:03:08 PM    4    1.31    0.00   15.78    0.00    0.00   11.86    0.00   37.19    0.00   33.87
11:03:08 PM    5    1.31    0.00   14.97    0.00    0.00   10.55    0.00   26.63    0.00   46.53
11:03:08 PM    6    0.50    0.00   17.86    0.00    0.00   17.66    0.00    5.85    0.00   58.12
11:03:08 PM    7    1.91    0.00   13.67    0.00    0.00    5.93    0.00   56.58    0.00   21.91

11:03:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:03:18 PM  all    1.33    0.00   13.66    0.00    0.00    8.37    0.00   28.52    0.00   48.13
11:03:18 PM    0    1.41    0.00   13.68    0.00    0.00    8.35    0.00   33.90    0.00   42.66
11:03:18 PM    1    1.31    0.00   11.27    0.00    0.00    4.33    0.00   32.19    0.00   50.91
11:03:18 PM    2    1.21    0.00   12.99    0.00    0.00    7.35    0.00   15.71    0.00   62.74
11:03:18 PM    3    1.00    0.00   14.54    0.10    0.00   10.13    0.00   17.45    0.00   56.77
11:03:18 PM    4    1.80    0.00   14.81    0.00    0.00    7.31    0.00   43.04    0.00   33.03
11:03:18 PM    5    1.70    0.00   11.51    0.00    0.00    5.71    0.00   40.34    0.00   40.74
11:03:18 PM    6    0.90    0.00   17.35    0.00    0.00   16.15    0.00   11.03    0.00   54.56
11:03:18 PM    7    1.41    0.00   13.02    0.00    0.00    7.77    0.00   34.31    0.00   43.49

